Date,Hour,Campaign Id,Placement Id,Creative Id,DSP Placement,DSP Name,Country,State,City,Zip,DMA Code,DMA Description,Domain,Browser,Device Type,Device Vendor,Device OS,Device OS Version,Requested Impressions,Loaded Impressions,Rendered Impressions,Friendly IFrame Impressions,Viewable Impressions,Mobile Optimized Impressions,PSUnitView,Clicks,Unit Engagement,Ad Density,Time Spent,Exposure Time,heavy-ad-intervention,non-mraid-impression,user_press_start,user_tap_close_isis,user_tap_exiturl,user_tap_exiturl_fallback,user_tap_open_isis
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Iowa,Muscatine,52761.0,682.0,Davenport - R. Island - Moline,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,4,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Iowa,Rolfe,50581.0,679.0,Des Moines - Ames,honesttopaws.com,Facebook,Mobile,Samsung,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,4,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kansas,Gardner,66030.0,616.0,Kansas City,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,23,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kansas,Hutchinson,67504.0,678.0,Wichita - Hutchinson Plus,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,22,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kansas,Iola,66749.0,603.0,Joplin - Pittsburg,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,35,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kansas,Kansas City,66117.0,616.0,Kansas City,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,7,0.0,0.0,0.0,3,0.0,3,0.0,24,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kansas,Kansas City,66117.0,616.0,Kansas City,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,23,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kansas,Mission,66201.0,616.0,Kansas City,history-a2z.com,Chrome,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,12,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kansas,Mission,66201.0,616.0,Kansas City,honesttopaws.com,Facebook,Mobile,Samsung,Android,10,0.0,0.0,0.0,1,0.0,1,0.0,23,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Brownsville,42210.0,736.0,Bowling Green,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,9,0.0,0.0,0.0,0,0.0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Florence,41042.0,515.0,Cincinnati,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,0,0.0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,London,40750.0,N/A,N/A,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,9,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Louisville,40241.0,529.0,Louisville,kardashiandish.com,Facebook,Mobile,Generic_Android,Android,10,0.0,0.0,0.0,1,0.0,1,0.0,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Louisville,40259.0,529.0,Louisville,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Louisville,40272.0,529.0,Louisville,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Louisville,40299.0,529.0,Louisville,honesttopaws.com,Facebook,Mobile,Samsung,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,16,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Mayfield,42066.0,632.0,Paducah - Cape Girar D - Harsbg,honesttopaws.com,Facebook,Mobile,Samsung,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,22,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Owensboro,42301.0,649.0,Evansville,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,20,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Richmond,40476.0,541.0,Lexington,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,22,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Kentucky,Staffordsville,41256.0,564.0,Charleston - Huntington,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,0,0.0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Louisiana,Gonzales,70737.0,716.0,Baton Rouge,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Louisiana,New Orleans,70139.0,622.0,New Orleans,kardashiandish.com,Facebook,Mobile,Samsung,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,19,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Louisiana,River Ridge,N/A,N/A,N/A,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,3,0.0,3,0.0,19,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Louisiana,Slidell,70460.0,622.0,New Orleans,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,28,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Louisiana,Slidell,70469.0,622.0,New Orleans,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,24,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maine,Arundel,N/A,N/A,N/A,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,26,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maine,Cumberland Center,4021.0,500.0,Portland - Auburn,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,22,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maine,Portland,4101.0,500.0,Portland - Auburn,kardashiandish.com,Facebook,Mobile,Generic_Android_Tablet,Android,9,0.0,0.0,0.0,3,0.0,3,0.0,22,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maine,Portland,4101.0,500.0,Portland - Auburn,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maryland,Baltimore,21203.0,512.0,Baltimore,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maryland,Baltimore,21203.0,512.0,Baltimore,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,6,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maryland,Bel Air North,N/A,N/A,N/A,honesttopaws.com,Facebook,Mobile,Samsung,Android,10,0.0,0.0,0.0,2,0.0,2,0.0,22,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maryland,Bethesda,20824.0,511.0,"Washington, Dc (Hagrstwn)",honesttopaws.com,Facebook,Mobile,Samsung,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,17,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Maryland,Frederick,21703.0,511.0,"Washington, Dc (Hagrstwn)",honesttopaws.com,Facebook,Mobile,Google,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Boston,2112.0,506.0,Boston (Manchester),honesttopaws.com,Chrome,Mobile,Samsung,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Boston,2112.0,506.0,Boston (Manchester),honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,23,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Boston,2112.0,506.0,Boston (Manchester),kardashiandish.com,Chrome,Mobile,Generic_Android,Android,9,0.0,0.0,0.0,2,0.0,2,0.0,8,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Cambridge,2238.0,506.0,Boston (Manchester),consequence.net,Safari,Mobile,Apple,iOS,15,0.0,0.0,0.0,1,0.0,1,0.0,5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Cambridge,2238.0,506.0,Boston (Manchester),honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,5,0.0,5,0.0,46,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Cambridge,2238.0,506.0,Boston (Manchester),honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Cambridge,2238.0,506.0,Boston (Manchester),kardashiandish.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,6,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Cambridge,2238.0,506.0,Boston (Manchester),kardashiandish.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Cambridge,2238.0,506.0,Boston (Manchester),kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,8,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Fall River,2722.0,521.0,Providence - New Bedford,honesttopaws.com,Chrome,Mobile,Generic_Android,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,22,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Fall River,2722.0,521.0,Providence - New Bedford,honesttopaws.com,Chrome,Mobile,Google,Android,13,0.0,0.0,0.0,0,0.0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Fall River,2722.0,521.0,Providence - New Bedford,kardashiandish.com,Facebook,Mobile,Samsung,Android,10,0.0,0.0,0.0,1,0.0,1,0.0,8,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Lee,1238.0,532.0,Albany - Schenectady - Troy,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,17,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Oxford (North Oxford),1537.0,506.0,Boston (Manchester),kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Pittsfield,1201.0,532.0,Albany - Schenectady - Troy,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,8,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Massachusetts,Worcester,1601.0,506.0,Boston (Manchester),kardashiandish.com,Facebook,Mobile,Motorola,Android,9,0.0,0.0,0.0,2,0.0,2,0.0,19,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Cadillac,49601.0,540.0,Traverse City - Cadillac,kardashiandish.com,Facebook,Mobile,Nokia,Android,9,0.0,0.0,0.0,3,0.0,3,0.0,15,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Dearborn,48120.0,505.0,Detroit,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,20,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Detroit,48231.0,505.0,Detroit,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,19,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Farmington,48331.0,505.0,Detroit,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,25,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Ishpeming,49849.0,553.0,Marquette,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,26,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Kalamazoo,49005.0,563.0,Grand Rapids - Kalmzoo - B. Crk,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,10,0.0,0.0,0.0,3,0.0,3,0.0,23,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Kalamazoo,49005.0,563.0,Grand Rapids - Kalmzoo - B. Crk,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,23,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Kalamazoo,49005.0,563.0,Grand Rapids - Kalmzoo - B. Crk,kardashiandish.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,15,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Kalamazoo,49005.0,563.0,Grand Rapids - Kalmzoo - B. Crk,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,5,0.0,5,0.0,36,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Kalamazoo,49008.0,563.0,Grand Rapids - Kalmzoo - B. Crk,consequence.net,Facebook,Mobile,Generic_Android,Android,9,0.0,0.0,0.0,2,0.0,2,0.0,11,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Lansing,48901.0,551.0,Lansing,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Negaunee,49866.0,553.0,Marquette,history-a2z.com,Chrome,Mobile,Generic_Android,Android,10,0.0,0.0,0.0,5,0.0,5,0.0,27,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Petoskey,49770.0,540.0,Traverse City - Cadillac,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Saginaw,48663.0,513.0,Flint - Saginaw - Bay City,honesttopaws.com,Facebook,Mobile,Samsung,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,24,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Saint Clair,48079.0,505.0,Detroit,kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,18,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Michigan,Wyoming,N/A,N/A,N/A,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,21,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Minnesota,Anoka,55303.0,613.0,Minneapolis - St. Paul,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,20,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,c47e7f93f92bf4846439b2d92ed2bc1b,5070236a3593260cfe4ffb1d819efd47,2217550,N/A,United States,Minnesota,Apple Valley,N/A,N/A,N/A,honesttopaws.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,24,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
